location_id,location_name,province,year,season_name,season_type,crop_type,lat,lon,sensor,n_images,growing_days,rainfall_mm,temp_celsius,soil_moisture,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,b2,b3,b4,b8,b11
SD06,Khairpur,Sindh,2001,Rabi_2001,rabi,sugarcane,27.5295,68.7592,L7,5,150,100,22.0,20.5,0.1671,0.1123,-0.2588,0.142,0.34,0.1002,0.0451,0.0994,0.2348,0.1347,0.16326,0.16326,0.22877,0.23858
SD07,Sanghar,Sindh,2001,Rabi_2001,rabi,cotton,26.0423,68.9499,L7,3,150,100,22.0,19.2,0.1918,0.1312,-0.2794,0.163,0.395,0.0955,0.0488,0.1186,0.265,0.13542,0.16304,0.16304,0.24041,0.24836
SD08,Jacobabad,Sindh,2001,Rabi_2001,rabi,wheat,28.2769,68.4376,L7,5,150,100,22.0,20.9,0.1579,0.1085,-0.2523,0.1342,0.32,0.1079,0.0437,0.0924,0.2235,0.13753,0.16751,0.16751,0.23035,0.24887
SD09,Umerkot,Sindh,2001,Rabi_2001,rabi,cotton,25.3616,69.7362,L7,3,150,100,22.0,22.8,0.1198,0.0867,-0.2195,0.1018,0.239,0.139,0.038,0.0628,0.1768,0.16299,0.20019,0.20019,0.25468,0.29279
SD10,Badin,Sindh,2001,Rabi_2001,rabi,rice,24.6558,68.8413,L7,4,150,100,22.0,20.9,0.1684,0.1206,-0.2509,0.1432,0.343,0.1025,0.0453,0.1004,0.2364,0.149,0.17707,0.17707,0.2488,0.26352
KP01,Peshawar,KP,2001,Rabi_2001,rabi,wheat,34.0151,71.5249,L7,5,150,100,14.0,15.1,0.2849,0.1738,-0.3489,0.2422,0.616,0.0338,0.0627,0.1908,0.379,0.10123,0.11672,0.11672,0.20972,0.18931
KP02,Mardan,KP,2001,Rabi_2001,rabi,sugarcane,34.201,72.0476,L7,5,150,100,14.0,24.4,0.1398,0.0784,-0.1934,0.1188,0.281,0.0995,0.041,0.0783,0.2013,0.1093,0.12203,0.12203,0.1617,0.17783
KP03,Charsadda,KP,2001,Rabi_2001,rabi,wheat,34.1483,71.7311,L7,5,150,100,14.0,21.0,0.1801,0.1076,-0.2508,0.1531,0.369,0.1209,0.047,0.1096,0.2506,0.11191,0.12981,0.12981,0.18684,0.21741
KP04,Swabi,KP,2001,Rabi_2001,rabi,sugarcane,34.1214,72.4698,L7,9,150,100,14.0,18.3,0.2342,0.1413,-0.2948,0.199,0.493,0.0749,0.0551,0.1515,0.3168,0.10671,0.12157,0.12157,0.19592,0.20056
KP05,Nowshera,KP,2001,Rabi_2001,rabi,rice,34.0153,71.9746,L7,5,150,100,14.0,22.2,0.1791,0.105,-0.2303,0.1523,0.367,0.0711,0.0469,0.1088,0.2495,0.10881,0.12109,0.12109,0.17393,0.17818
KP06,Swat,KP,2001,Rabi_2001,rabi,rice,34.7717,72.36,L7,9,150,100,14.0,24.1,0.1241,0.0731,-0.1982,0.1055,0.248,0.1162,0.0386,0.0662,0.182,0.1141,0.13286,0.13286,0.17049,0.19715
KP07,Malakand,KP,2001,Rabi_2001,rabi,wheat,34.5683,71.9308,L7,5,150,100,14.0,18.1,0.2356,0.1204,-0.2988,0.2003,0.497,0.0838,0.0553,0.1527,0.3185,0.08607,0.09863,0.09863,0.15944,0.16712
KP08,Bannu,KP,2001,Rabi_2001,rabi,cotton,32.9847,70.6041,L7,7,150,100,14.0,21.9,0.1592,0.1018,-0.2344,0.1353,0.323,0.1066,0.0439,0.0934,0.2251,0.12407,0.14511,0.14511,0.20005,0.22176
KP09,Dera Ismail Khan,KP,2001,Rabi_2001,rabi,wheat,31.8335,70.9016,L7,4,150,100,14.0,23.2,0.1204,0.0798,-0.2141,0.1023,0.24,0.1457,0.0381,0.0632,0.1775,0.14171,0.17186,0.17186,0.2189,0.26071
KP10,Abbottabad,KP,2001,Rabi_2001,rabi,wheat,34.1558,73.2194,L7,4,150,100,14.0,17.9,0.2146,0.1257,-0.3023,0.1824,0.448,0.0967,0.0522,0.1363,0.2929,0.10018,0.12092,0.12092,0.18699,0.20289
BL01,Quetta,Balochistan,2001,Rabi_2001,rabi,wheat,30.1798,66.975,L7,5,150,100,12.0,26.6,0.0726,0.0635,-0.1573,0.0617,0.142,0.1348,0.0309,0.0262,0.119,0.21985,0.26105,0.26105,0.30195,0.35479
BL02,Turbat,Balochistan,2001,Rabi_2001,rabi,mango,26.0028,63.042,L7,1,150,100,12.0,23.6,0.1404,0.1216,-0.2071,0.1193,0.282,0.1174,0.0411,0.0788,0.2021,0.19907,0.22843,0.22843,0.30304,0.34756
BL03,Hub,Balochistan,2001,Rabi_2001,rabi,cotton,25.3847,66.9875,L7,15,150,100,12.0,24.4,0.0975,0.0642,-0.1925,0.0829,0.192,0.2102,0.0346,0.0456,0.1494,0.14162,0.172,0.172,0.20915,0.31093
BL04,Nasirabad,Balochistan,2001,Rabi_2001,rabi,rice,29.2,68.4,L7,5,150,100,12.0,23.1,0.0866,0.0738,-0.2142,0.0736,0.17,0.1949,0.033,0.0371,0.1361,0.22622,0.2938,0.2938,0.34951,0.46723
BL05,Pishin,Balochistan,2001,Rabi_2001,rabi,wheat,30.5833,66.9833,L7,5,150,100,12.0,24.4,0.0963,0.0767,-0.1928,0.0818,0.19,0.1366,0.0344,0.0447,0.1479,0.19378,0.23605,0.23605,0.28635,0.32744
BL06,Khuzdar,Balochistan,2001,Rabi_2001,rabi,wheat,27.8167,66.6167,L7,6,150,100,12.0,20.3,0.1854,0.1479,-0.2624,0.1576,0.381,0.0885,0.0478,0.1137,0.2571,0.17392,0.20459,0.20459,0.2977,0.30235
BL07,Sibi,Balochistan,2001,Rabi_2001,rabi,wheat,29.5432,67.877,L7,15,150,100,12.0,20.1,0.1732,0.1361,-0.2658,0.1472,0.354,0.1067,0.046,0.1042,0.2422,0.16852,0.20476,0.20476,0.29053,0.31112
BL08,Loralai,Balochistan,2001,Rabi_2001,rabi,wheat,30.37,68.59,L7,4,150,100,12.0,25.0,0.0786,0.0694,-0.184,0.0668,0.154,0.1669,0.0318,0.0309,0.1263,0.24342,0.30173,0.30173,0.35322,0.43755
PB01,Lahore,Punjab,2001,Kharif_2001,kharif,wheat,31.5204,74.3587,L7,3,165,280,32.0,18.0,0.2485,0.1702,-0.3007,0.2112,0.527,0.0605,0.0573,0.1626,0.3345,0.12588,0.14094,0.14094,0.23415,0.23031
PB02,Faisalabad,Punjab,2001,Kharif_2001,kharif,cotton,31.4187,73.0791,L7,6,165,280,32.0,25.2,0.1223,0.0913,-0.1806,0.104,0.244,0.0726,0.0383,0.0649,0.1798,0.15959,0.17982,0.17982,0.22995,0.23039
PB03,Multan,Punjab,2001,Kharif_2001,kharif,wheat,30.1978,71.4711,L7,5,165,280,32.0,24.6,0.1004,0.0728,-0.19,0.0854,0.198,0.1042,0.0351,0.0478,0.1531,0.15493,0.18608,0.18608,0.22762,0.2453
PB04,Gujranwala,Punjab,2001,Kharif_2001,kharif,rice,32.1877,74.1945,L7,3,165,280,32.0,17.8,0.2541,0.1753,-0.3026,0.216,0.541,0.0675,0.0581,0.1669,0.3412,0.12687,0.14095,0.14095,0.23698,0.23922
PB05,Sheikhupura,Punjab,2001,Kharif_2001,kharif,rice,31.7167,73.985,L7,3,165,280,32.0,19.0,0.2233,0.1554,-0.2832,0.1898,0.468,0.0725,0.0535,0.1431,0.3035,0.13262,0.15074,0.15074,0.23742,0.23902
PB06,Okara,Punjab,2001,Kharif_2001,kharif,wheat,30.8101,73.449,L7,3,165,280,32.0,22.6,0.1632,0.1228,-0.2235,0.1388,0.332,0.0657,0.0445,0.0965,0.23,0.15955,0.18081,0.18081,0.25137,0.24272
PB07,Sahiwal,Punjab,2001,Kharif_2001,kharif,cotton,30.6706,73.1064,L7,6,165,280,32.0,17.2,0.2598,0.2004,-0.3135,0.2208,0.554,0.024,0.059,0.1713,0.3483,0.14377,0.16161,0.16161,0.27505,0.24305
PB08,Vehari,Punjab,2001,Kharif_2001,kharif,cotton,30.0454,72.3519,L7,3,165,280,32.0,20.8,0.1884,0.1491,-0.254,0.1601,0.388,0.0761,0.0483,0.116,0.2609,0.17062,0.19587,0.19587,0.28679,0.2838
PB09,Lodhran,Punjab,2001,Kharif_2001,kharif,wheat,29.5367,71.6314,L7,5,165,280,32.0,21.7,0.1662,0.1346,-0.2379,0.1413,0.339,0.0908,0.0449,0.0988,0.2335,0.1849,0.21471,0.21471,0.30033,0.3053
PB10,Khanewal,Punjab,2001,Kharif_2001,kharif,sugarcane,30.3013,71.9325,L7,3,165,280,32.0,18.1,0.2408,0.1924,-0.2977,0.2047,0.509,0.0333,0.0561,0.1566,0.3249,0.16135,0.18241,0.18241,0.29812,0.26289
PB11,Rahim Yar Khan,Punjab,2001,Kharif_2001,kharif,sugarcane,28.4212,70.2957,L7,5,165,280,32.0,21.3,0.163,0.1237,-0.245,0.1385,0.331,0.0959,0.0445,0.0963,0.2298,0.16509,0.19593,0.19593,0.27222,0.2806
PB12,Sialkot,Punjab,2001,Kharif_2001,kharif,rice,32.4945,74.5229,L7,7,165,280,32.0,22.3,0.187,0.1369,-0.2277,0.159,0.385,0.0644,0.048,0.115,0.259,0.14406,0.15683,0.15683,0.22899,0.23293
PB13,Kasur,Punjab,2001,Kharif_2001,kharif,wheat,31.1162,74.449,L7,9,165,280,32.0,23.3,0.1354,0.1007,-0.2119,0.1151,0.272,0.1104,0.0403,0.0749,0.1958,0.15807,0.18508,0.18508,0.24307,0.27036
PB14,Jhang,Punjab,2001,Kharif_2001,kharif,cotton,31.2681,72.3162,L7,3,165,280,32.0,22.4,0.1554,0.1247,-0.2271,0.1321,0.315,0.06,0.0433,0.0905,0.2203,0.16341,0.18966,0.18966,0.25946,0.25301
PB15,Bahawalpur,Punjab,2001,Kharif_2001,kharif,cotton,29.3956,71.6836,L7,2,165,280,32.0,19.4,0.214,0.1644,-0.2767,0.1819,0.446,0.0616,0.0521,0.1358,0.2922,0.1564,0.17877,0.17877,0.27609,0.2646
SD01,Hyderabad,Sindh,2001,Kharif_2001,kharif,rice,25.396,68.3578,L7,7,165,280,35.0,20.3,0.1748,0.1437,-0.2616,0.1485,0.357,0.0992,0.0462,0.1055,0.2441,0.19051,0.22865,0.22865,0.32549,0.33325
SD02,Sukkur,Sindh,2001,Kharif_2001,kharif,wheat,27.7052,68.8574,L7,4,165,280,35.0,24.1,0.1172,0.0927,-0.1984,0.0996,0.233,0.0936,0.0376,0.0608,0.1736,0.18035,0.2131,0.2131,0.26966,0.27666
SD03,Larkana,Sindh,2001,Kharif_2001,kharif,rice,27.558,68.2247,L7,3,165,280,35.0,17.9,0.2512,0.1935,-0.3012,0.2135,0.534,0.0315,0.0577,0.1646,0.3377,0.15152,0.16883,0.16883,0.28213,0.24971
SD04,Nawabshah,Sindh,2001,Kharif_2001,kharif,cotton,26.2442,68.41,L7,3,165,280,35.0,23.0,0.1387,0.1072,-0.2166,0.1179,0.279,0.0938,0.0408,0.0775,0.1999,0.17395,0.20432,0.20432,0.27011,0.27656
SD05,Mirpurkhas,Sindh,2001,Kharif_2001,kharif,rice,25.5279,69.0176,L7,3,165,280,35.0,22.6,0.1322,0.0962,-0.224,0.1124,0.265,0.122,0.0398,0.0725,0.1919,0.15886,0.19205,0.19205,0.25057,0.27838
SD06,Khairpur,Sindh,2001,Kharif_2001,kharif,sugarcane,27.5295,68.7592,L7,3,165,280,35.0,22.3,0.1611,0.1291,-0.2276,0.1369,0.327,0.0668,0.0442,0.0948,0.2274,0.17513,0.20109,0.20109,0.27831,0.26795
SD07,Sanghar,Sindh,2001,Kharif_2001,kharif,cotton,26.0423,68.9499,L7,3,165,280,35.0,19.4,0.1918,0.1423,-0.2768,0.163,0.396,0.0953,0.0488,0.1186,0.265,0.15624,0.18704,0.18704,0.27583,0.28211
SD08,Jacobabad,Sindh,2001,Kharif_2001,kharif,wheat,28.2769,68.4376,L7,3,165,280,35.0,21.5,0.164,0.1263,-0.2421,0.1394,0.334,0.0872,0.0446,0.0971,0.2309,0.16883,0.19868,0.19868,0.27666,0.27782
SD09,Umerkot,Sindh,2001,Kharif_2001,kharif,cotton,25.3616,69.7362,L7,3,165,280,35.0,21.8,0.1385,0.1043,-0.2369,0.1177,0.278,0.1285,0.0408,0.0773,0.1997,0.17068,0.20934,0.20934,0.27665,0.30754
SD10,Badin,Sindh,2001,Kharif_2001,kharif,rice,24.6558,68.8413,L7,3,165,280,35.0,19.3,0.2014,0.1422,-0.2784,0.1712,0.417,0.0878,0.0502,0.1261,0.2767,0.14351,0.16898,0.16898,0.25422,0.25646
KP01,Peshawar,KP,2001,Kharif_2001,kharif,wheat,34.0151,71.5249,L7,4,165,280,28.0,17.3,0.2376,0.169,-0.3114,0.2019,0.501,0.061,0.0556,0.1542,0.321,0.13561,0.1591,0.1591,0.25825,0.24515
KP02,Mardan,KP,2001,Kharif_2001,kharif,sugarcane,34.201,72.0476,L7,4,165,280,28.0,18.7,0.241,0.1657,-0.2885,0.2049,0.509,0.0536,0.0561,0.1568,0.3251,0.13075,0.1448,0.1448,0.23677,0.22531
KP03,Charsadda,KP,2001,Kharif_2001,kharif,wheat,34.1483,71.7311,L7,4,165,280,28.0,19.9,0.2053,0.1462,-0.2689,0.1745,0.426,0.1024,0.0508,0.1291,0.2815,0.14393,0.16469,0.16469,0.24978,0.27037
KP04,Swabi,KP,2001,Kharif_2001,kharif,sugarcane,34.1214,72.4698,L7,8,165,280,28.0,13.5,0.3394,0.2479,-0.3746,0.2885,0.756,0.0119,0.0709,0.233,0.4457,0.12473,0.13521,0.13521,0.27416,0.23897
KP05,Nowshera,KP,2001,Kharif_2001,kharif,rice,34.0153,71.9746,L7,4,165,280,28.0,22.6,0.1685,0.1183,-0.2237,0.1433,0.344,0.0765,0.0453,0.1006,0.2364,0.14231,0.15962,0.15962,0.22433,0.22847
KP06,Swat,KP,2001,Kharif_2001,kharif,rice,34.7717,72.36,L7,8,165,280,28.0,20.5,0.1937,0.1378,-0.2583,0.1647,0.4,0.082,0.0491,0.1201,0.2673,0.14127,0.16187,0.16187,0.23967,0.24621
KP07,Malakand,KP,2001,Kharif_2001,kharif,wheat,34.5683,71.9308,L7,4,165,280,28.0,15.7,0.308,0.1968,-0.3377,0.2618,0.674,0.0394,0.0662,0.2087,0.4073,0.1095,0.11702,0.11702,0.22117,0.20887
KP08,Bannu,KP,2001,Kharif_2001,kharif,cotton,32.9847,70.6041,L7,6,165,280,28.0,22.7,0.1468,0.1105,-0.2218,0.1248,0.296,0.0923,0.042,0.0838,0.2098,0.16286,0.19025,0.19025,0.25572,0.26448
KP09,Dera Ismail Khan,KP,2001,Kharif_2001,kharif,wheat,31.8335,70.9016,L7,4,165,280,28.0,24.6,0.1077,0.0894,-0.1901,0.0916,0.213,0.1095,0.0362,0.0534,0.162,0.18468,0.21862,0.21862,0.2714,0.30358
KP10,Abbottabad,KP,2001,Kharif_2001,kharif,wheat,34.1558,73.2194,L7,4,165,280,28.0,10.2,0.4107,0.2673,-0.4301,0.3491,0.954,-0.0235,0.0816,0.2883,0.5331,0.09566,0.10028,0.10028,0.24003,0.19673
BL01,Quetta,Balochistan,2001,Kharif_2001,kharif,wheat,30.1798,66.975,L7,5,165,280,28.0,25.2,0.0885,0.0792,-0.1803,0.0752,0.174,0.1339,0.0333,0.0385,0.1385,0.2365,0.28514,0.28514,0.34051,0.38823
BL02,Turbat,Balochistan,2001,Kharif_2001,kharif,mango,26.0028,63.042,L7,3,165,280,28.0,24.5,0.1311,0.119,-0.1912,0.1114,0.262,0.1043,0.0397,0.0716,0.1906,0.20747,0.23475,0.23475,0.30557,0.34346
BL03,Hub,Balochistan,2001,Kharif_2001,kharif,cotton,25.3847,66.9875,L7,6,165,280,28.0,32.4,-0.0269,-0.037,-0.0604,-0.0229,0.1,0.0903,0.024,-0.0629,0.0091,0.29418,0.35034,0.35034,0.332,0.39849
BL04,Nasirabad,Balochistan,2001,Kharif_2001,kharif,rice,29.2,68.4,L7,3,165,280,28.0,24.4,0.0747,0.0663,-0.1925,0.0635,0.146,0.1881,0.0312,0.0279,0.1215,0.25036,0.31833,0.31833,0.36975,0.48453
BL05,Pishin,Balochistan,2001,Kharif_2001,kharif,wheat,30.5833,66.9833,L7,5,165,280,28.0,24.2,0.0825,0.0719,-0.1959,0.0702,0.162,0.1549,0.0324,0.0339,0.1311,0.24271,0.3059,0.3059,0.36095,0.42086
BL06,Khuzdar,Balochistan,2001,Kharif_2001,kharif,wheat,27.8167,66.6167,L7,6,165,280,28.0,22.1,0.1465,0.1267,-0.231,0.1245,0.296,0.1108,0.042,0.0835,0.2095,0.20641,0.24598,0.24598,0.33041,0.35664
BL07,Sibi,Balochistan,2001,Kharif_2001,kharif,wheat,29.5432,67.877,L7,13,165,280,28.0,20.9,0.1629,0.136,-0.2509,0.1384,0.331,0.1111,0.0444,0.0963,0.2295,0.19345,0.23254,0.23254,0.32302,0.34719
BL08,Loralai,Balochistan,2001,Kharif_2001,kharif,wheat,30.37,68.59,L7,4,165,280,28.0,24.9,0.0836,0.0772,-0.1843,0.0711,0.164,0.1589,0.0325,0.0348,0.1323,0.25953,0.3187,0.3187,0.37685,0.45888
PB01,Lahore,Punjab,2002,Rabi_2002,rabi,wheat,31.5204,74.3587,L7,4,150,100,18.5,22.3,0.1694,0.1096,-0.2285,0.144,0.346,0.0743,0.0454,0.1013,0.2375,0.12402,0.14026,0.14026,0.19747,0.20252
PB02,Faisalabad,Punjab,2002,Rabi_2002,rabi,cotton,31.4187,73.0791,L7,6,150,100,18.5,25.7,0.1001,0.0642,-0.1714,0.085,0.198,0.0921,0.035,0.0476,0.1526,0.13232,0.15303,0.15303,0.18706,0.19705
PB03,Multan,Punjab,2002,Rabi_2002,rabi,wheat,30.1978,71.4711,L7,6,150,100,18.5,24.3,0.1034,0.0662,-0.1955,0.0879,0.204,0.1111,0.0355,0.0502,0.1567,0.13115,0.15836,0.15836,0.19487,0.21306
PB04,Gujranwala,Punjab,2002,Rabi_2002,rabi,rice,32.1877,74.1945,L7,4,150,100,18.5,19.7,0.1976,0.129,-0.2715,0.168,0.409,0.0782,0.0496,0.1232,0.272,0.12858,0.15036,0.15036,0.22444,0.21988
PB05,Sheikhupura,Punjab,2002,Rabi_2002,rabi,rice,31.7167,73.985,L7,4,150,100,18.5,19.0,0.229,0.1445,-0.2841,0.1946,0.481,0.0462,0.0543,0.1476,0.3105,0.11502,0.12944,0.12944,0.20632,0.19234
PB06,Okara,Punjab,2002,Rabi_2002,rabi,wheat,30.8101,73.449,L7,3,150,100,18.5,21.3,0.1637,0.1129,-0.2442,0.1392,0.333,0.1039,0.0446,0.0968,0.2306,0.1417,0.1676,0.1676,0.23324,0.24875
PB07,Sahiwal,Punjab,2002,Rabi_2002,rabi,cotton,30.6706,73.1064,L7,6,150,100,18.5,19.0,0.2167,0.1461,-0.2826,0.1842,0.452,0.0536,0.0525,0.138,0.2954,0.13031,0.14999,0.14999,0.23297,0.21529
PB08,Vehari,Punjab,2002,Rabi_2002,rabi,cotton,30.0454,72.3519,L7,3,150,100,18.5,21.5,0.1574,0.1099,-0.2414,0.1338,0.319,0.1073,0.0436,0.092,0.2228,0.14765,0.17587,0.17587,0.24159,0.25646
PB09,Lodhran,Punjab,2002,Rabi_2002,rabi,wheat,29.5367,71.6314,L7,7,150,100,18.5,21.2,0.1585,0.112,-0.2465,0.1348,0.322,0.1133,0.0438,0.0928,0.2242,0.14678,0.17635,0.17635,0.2428,0.26541
PB10,Khanewal,Punjab,2002,Rabi_2002,rabi,sugarcane,30.3013,71.9325,L7,3,150,100,18.5,17.8,0.2304,0.1534,-0.3036,0.1958,0.484,0.0668,0.0546,0.1485,0.3123,0.12614,0.1477,0.1477,0.23614,0.22607
PB11,Rahim Yar Khan,Punjab,2002,Rabi_2002,rabi,sugarcane,28.4212,70.2957,L7,3,150,100,18.5,21.8,0.1529,0.1081,-0.2369,0.13,0.309,0.1052,0.0429,0.0886,0.2172,0.14481,0.17246,0.17246,0.23471,0.25418
PB12,Sialkot,Punjab,2002,Rabi_2002,rabi,rice,32.4945,74.5229,L7,8,150,100,18.5,24.1,0.1416,0.0879,-0.1985,0.1204,0.285,0.0829,0.0412,0.0798,0.2034,0.12574,0.14137,0.14137,0.18801,0.19238
PB13,Kasur,Punjab,2002,Rabi_2002,rabi,wheat,31.1162,74.449,L7,12,150,100,18.5,22.9,0.1376,0.0891,-0.2181,0.117,0.276,0.1201,0.0406,0.0767,0.1985,0.12677,0.14972,0.14972,0.19751,0.22978
PB14,Jhang,Punjab,2002,Rabi_2002,rabi,cotton,31.2681,72.3162,L7,2,150,100,18.5,23.2,0.1341,0.0876,-0.2129,0.114,0.269,0.0885,0.0401,0.074,0.1942,0.1301,0.15308,0.15308,0.20049,0.20823
PB15,Bahawalpur,Punjab,2002,Rabi_2002,rabi,cotton,29.3956,71.6836,L7,4,150,100,18.5,21.2,0.171,0.1146,-0.247,0.1453,0.349,0.0945,0.0457,0.1025,0.2396,0.13236,0.15519,0.15519,0.2192,0.23125
SD01,Hyderabad,Sindh,2002,Rabi_2002,rabi,rice,25.396,68.3578,L7,9,150,100,22.0,21.0,0.1619,0.1224,-0.2507,0.1376,0.329,0.1096,0.0443,0.0954,0.2283,0.16344,0.19678,0.19678,0.27278,0.29285
SD02,Sukkur,Sindh,2002,Rabi_2002,rabi,wheat,27.7052,68.8574,L7,3,150,100,22.0,22.3,0.1377,0.0953,-0.2281,0.1171,0.277,0.111,0.0407,0.0766,0.1987,0.14801,0.17847,0.17847,0.23548,0.25089
SD03,Larkana,Sindh,2002,Rabi_2002,rabi,rice,27.558,68.2247,L7,3,150,100,22.0,18.1,0.235,0.1565,-0.2978,0.1997,0.495,0.0484,0.0552,0.1522,0.3178,0.11934,0.13664,0.13664,0.22058,0.20908
SD04,Nawabshah,Sindh,2002,Rabi_2002,rabi,cotton,26.2442,68.41,L7,4,150,100,22.0,23.2,0.1339,0.0894,-0.2126,0.1138,0.269,0.1053,0.0401,0.0737,0.1941,0.13565,0.15955,0.15955,0.20888,0.22794
SD05,Mirpurkhas,Sindh,2002,Rabi_2002,rabi,rice,25.5279,69.0176,L7,3,150,100,22.0,24.0,0.1201,0.0866,-0.2004,0.1021,0.239,0.1122,0.038,0.0631,0.1771,0.14635,0.17258,0.17258,0.21971,0.25201
SD06,Khairpur,Sindh,2002,Rabi_2002,rabi,sugarcane,27.5295,68.7592,L7,3,150,100,22.0,21.6,0.1634,0.1126,-0.2398,0.1389,0.332,0.0883,0.0445,0.0966,0.2301,0.14032,0.16458,0.16458,0.22886,0.23419
SD07,Sanghar,Sindh,2002,Rabi_2002,rabi,cotton,26.0423,68.9499,L7,3,150,100,22.0,21.8,0.1641,0.1226,-0.2364,0.1395,0.334,0.0895,0.0446,0.0972,0.231,0.14761,0.17161,0.17161,0.23899,0.25704
SD08,Jacobabad,Sindh,2002,Rabi_2002,rabi,wheat,28.2769,68.4376,L7,4,150,100,22.0,21.5,0.1584,0.1117,-0.2424,0.1346,0.321,0.0989,0.0438,0.0927,0.2241,0.14475,0.17246,0.17246,0.23737,0.25023
SD09,Umerkot,Sindh,2002,Rabi_2002,rabi,cotton,25.3616,69.7362,L7,3,150,100,22.0,24.3,0.1032,0.0817,-0.1942,0.0877,0.204,0.1203,0.0355,0.05,0.1564,0.18756,0.22599,0.22599,0.27799,0.30495
SD10,Badin,Sindh,2002,Rabi_2002,rabi,rice,24.6558,68.8413,L7,3,150,100,22.0,21.0,0.1704,0.1173,-0.2506,0.1448,0.348,0.1052,0.0456,0.102,0.2388,0.13743,0.16257,0.16257,0.22933,0.24942
KP01,Peshawar,KP,2002,Rabi_2002,rabi,wheat,34.0151,71.5249,L7,4,150,100,14.0,17.5,0.2546,0.1758,-0.3081,0.2164,0.542,0.0304,0.0582,0.1673,0.3419,0.12448,0.13982,0.13982,0.23533,0.21174
KP02,Mardan,KP,2002,Rabi_2002,rabi,sugarcane,34.201,72.0476,L7,4,150,100,14.0,22.4,0.1744,0.1119,-0.227,0.1483,0.357,0.0732,0.0462,0.1051,0.2437,0.1241,0.13847,0.13847,0.19699,0.2009
KP03,Charsadda,KP,2002,Rabi_2002,rabi,wheat,34.1483,71.7311,L7,4,150,100,14.0,22.5,0.175,0.1184,-0.2247,0.1487,0.358,0.093,0.0462,0.1057,0.2443,0.13404,0.14867,0.14867,0.21173,0.23047
KP04,Swabi,KP,2002,Rabi_2002,rabi,sugarcane,34.1214,72.4698,L7,6,150,100,14.0,17.3,0.2571,0.164,-0.311,0.2186,0.548,0.0509,0.0586,0.1692,0.345,0.11076,0.12455,0.12455,0.21078,0.20388
KP05,Nowshera,KP,2002,Rabi_2002,rabi,rice,34.0153,71.9746,L7,4,150,100,14.0,23.9,0.1585,0.1077,-0.2012,0.1347,0.322,0.0524,0.0438,0.0928,0.2242,0.1319,0.14408,0.14408,0.19835,0.1952
KP06,Swat,KP,2002,Rabi_2002,rabi,rice,34.7717,72.36,L7,6,150,100,14.0,23.1,0.1429,0.0872,-0.2147,0.1215,0.288,0.1049,0.0414,0.0808,0.205,0.11737,0.13615,0.13615,0.18155,0.20262
KP07,Malakand,KP,2002,Rabi_2002,rabi,wheat,34.5683,71.9308,L7,4,150,100,14.0,18.7,0.2283,0.1279,-0.2885,0.1941,0.479,0.0834,0.0542,0.147,0.3096,0.0993,0.11297,0.11297,0.17982,0.18634
KP08,Bannu,KP,2002,Rabi_2002,rabi,cotton,32.9847,70.6041,L7,8,150,100,14.0,21.4,0.1708,0.1103,-0.2431,0.1452,0.349,0.0908,0.0456,0.1024,0.2392,0.12648,0.14711,0.14711,0.20773,0.21674
KP09,Dera Ismail Khan,KP,2002,Rabi_2002,rabi,wheat,31.8335,70.9016,L7,4,150,100,14.0,23.6,0.1209,0.0829,-0.2073,0.1028,0.241,0.1323,0.0381,0.0637,0.178,0.14388,0.17185,0.17185,0.21913,0.25756
KP10,Abbottabad,KP,2002,Rabi_2002,rabi,wheat,34.1558,73.2194,L7,2,150,100,14.0,15.3,0.2679,0.1508,-0.3455,0.2277,0.574,0.0795,0.0602,0.1776,0.3582,0.09067,0.10762,0.10762,0.18639,0.1933
BL01,Quetta,Balochistan,2002,Rabi_2002,rabi,wheat,30.1798,66.975,L7,5,150,100,12.0,25.2,0.0815,0.0615,-0.1797,0.0692,0.159,0.1463,0.0322,0.0332,0.1298,0.17909,0.21874,0.21874,0.25753,0.30475
BL02,Turbat,Balochistan,2002,Rabi_2002,rabi,mango,26.0028,63.042,L7,1,150,100,12.0,23.7,0.1396,0.1221,-0.2049,0.1186,0.281,0.1136,0.0409,0.0783,0.201,0.20557,0.23524,0.23524,0.31156,0.3507
BL03,Hub,Balochistan,2002,Rabi_2002,rabi,cotton,25.3847,66.9875,L7,13,150,100,12.0,25.2,0.0946,0.0613,-0.1804,0.0804,0.186,0.2096,0.0342,0.0433,0.1459,0.13912,0.16574,0.16574,0.20038,0.30031
BL04,Nasirabad,Balochistan,2002,Rabi_2002,rabi,rice,29.2,68.4,L7,4,150,100,12.0,23.4,0.0848,0.0726,-0.2096,0.0721,0.166,0.193,0.0327,0.0358,0.1338,0.23309,0.30092,0.30092,0.35669,0.47131
BL05,Pishin,Balochistan,2002,Rabi_2002,rabi,wheat,30.5833,66.9833,L7,5,150,100,12.0,24.8,0.0726,0.057,-0.1859,0.0617,0.142,0.1585,0.0309,0.0262,0.119,0.2023,0.2548,0.2548,0.29468,0.348
BL06,Khuzdar,Balochistan,2002,Rabi_2002,rabi,wheat,27.8167,66.6167,L7,5,150,100,12.0,20.1,0.184,0.1465,-0.2658,0.1564,0.378,0.0976,0.0476,0.1126,0.2554,0.17469,0.20755,0.20755,0.30117,0.31262
